frame_number,Possession,Passing,InPlay,Goals
5175,0.9375,0.06347656,0.375,0.002258301
5176,0.93359375,0.07373047,0.2890625,0.002044678
5177,0.91796875,0.06738281,0.171875,0.002319336
5178,0.8984375,0.057373047,0.09667969,0.002548218
5179,0.87109375,0.049560547,0.055908203,0.002807617
5180,0.83984375,0.04345703,0.03515625,0.002883911
5181,0.78125,0.041503906,0.025146484,0.002716065
5182,0.69140625,0.043945312,0.021240234,0.002120972
5183,0.4609375,0.051757812,0.01940918,0.001548767
5184,0.21777344,0.07910156,0.024780273,0.001029968
5185,0.14355469,0.10253906,0.028442383,0.000881195
5186,0.091308594,0.12695312,0.033691406,0.00075531
5187,0.055908203,0.15527344,0.04272461,0.000644684
5188,0.0390625,0.19726562,0.057373047,0.000553131
5189,0.032470703,0.23632812,0.07373047,0.000488281
5190,0.026367188,0.25390625,0.083984375,0.000473022
5191,0.022949219,0.26171875,0.09033203,0.000457764
5192,0.01977539,0.26367188,0.095214844,0.000457764
5193,0.016967773,0.25390625,0.09667969,0.000473022
5194,0.014038086,0.23242188,0.095214844,0.00050354
5195,0.012817383,0.21484375,0.09277344,0.000518799
5196,0.01361084,0.27929688,0.13867188,0.000404358
5197,0.014038086,0.36523438,0.19238281,0.00034523
5198,0.013244629,0.453125,0.25390625,0.000295639
5199,0.012451172,0.5,0.2890625,0.000278473
5200,0.011657715,0.546875,0.3359375,0.000261307
5201,0.012451172,0.6875,0.50390625,0.000216484
5202,0.011657715,0.7734375,0.6171875,0.000190735
5203,0.011352539,0.84375,0.7421875,0.00015831
5204,0.011352539,0.890625,0.83203125,0.00014019
5205,0.011352539,0.921875,0.890625,0.000131607
5206,0.011352539,0.9375,0.92578125,0.000123024
5207,0.009399414,0.94140625,0.94921875,0.000123024
5208,0.0073547363,0.93359375,0.95703125,0.000131607
5209,0.0053710938,0.90625,0.9609375,0.00014019
5210,0.0039367676,0.859375,0.96484375,0.000148773
5211,0.0031738281,0.8515625,0.98046875,0.000148773
5212,0.0023956299,0.80078125,0.984375,0.00015831
5213,0.0018081665,0.73046875,0.98828125,0.000179291
5214,0.001701355,0.765625,0.9921875,0.0001688
5215,0.0016479492,0.828125,0.99609375,0.0001688
5216,0.0015487671,0.875,1,0.000179291
5217,0.001411438,0.88671875,1,0.000203133
5218,0.0012435913,0.875,1,0.000230789
5219,0.0010681152,0.83984375,1,0.000261307
5220,0.00091171265,0.78515625,1,0.000295639
5221,0.0008277893,0.76171875,1,0.000335693
5222,0.0008049011,0.75390625,1,0.000356674
5223,0.00077819824,0.7265625,1,0.000392914
5224,0.0006866455,0.64453125,1,0.000431061
5225,0.0005874634,0.515625,1,0.000488281
5226,0.00050354004,0.3828125,1,0.000534058
5227,0.00044441223,0.30078125,1,0.000572205
5228,0.0004043579,0.24316406,1,0.000587463
5229,0.0004043579,0.25585938,1,0.000587463
5230,0.00037956238,0.21191406,1,0.000606537
5231,0.00037956238,0.23339844,1,0.000587463
5232,0.00037956238,0.20898438,1,0.000587463
5233,0.0003452301,0.14648438,1,0.00062561
5234,0.00031471252,0.09033203,1,0.000644684
5235,0.00029563904,0.06738281,1,0.00062561
5236,0.00029563904,0.04736328,1,0.00062561
5237,0.00029563904,0.048095703,1,0.000587463
5238,0.00029563904,0.03955078,1,0.000572205
5239,0.00033569336,0.04663086,1,0.000534058
5240,0.00037956238,0.06542969,1,0.000488281
5241,0.0004043579,0.07080078,1,0.000473022
5242,0.00041770935,0.068359375,1,0.000457764
5243,0.00041770935,0.05834961,1,0.000457764
5244,0.00041770935,0.049560547,0.99609375,0.000457764
5245,0.00041770935,0.045410156,0.99609375,0.000457764
5246,0.0004310608,0.04272461,0.99609375,0.000444412
5247,0.00045776367,0.053466797,0.99609375,0.000417709
5248,0.00047302246,0.057373047,0.99609375,0.000404358
5249,0.00047302246,0.051757812,0.99609375,0.000417709
5250,0.00047302246,0.048095703,0.99609375,0.000431061
5251,0.00047302246,0.041503906,0.99609375,0.000444412
5252,0.00047302246,0.03515625,0.99609375,0.000457764
5253,0.00048828125,0.033691406,0.9921875,0.000457764
5254,0.00048828125,0.030273438,0.9921875,0.000488281
5255,0.00050354004,0.028930664,0.98828125,0.000488281
5256,0.00050354004,0.027954102,0.984375,0.00050354
5257,0.0005340576,0.030639648,0.984375,0.000488281
5258,0.0005722046,0.036132812,0.984375,0.000457764
5259,0.0005874634,0.04272461,0.984375,0.000444412
5260,0.00060653687,0.048828125,0.984375,0.000431061
5261,0.00062561035,0.056640625,0.984375,0.000404358
5262,0.00064468384,0.05834961,0.98046875,0.000404358
5263,0.000667572,0.07373047,0.984375,0.000368118
5264,0.0006866455,0.10253906,0.98828125,0.000335693
5265,0.0007095337,0.11767578,0.98828125,0.000335693
5266,0.000667572,0.10839844,0.98828125,0.000335693
5267,0.00062561035,0.09033203,0.984375,0.000368118
5268,0.0005874634,0.080566406,0.984375,0.000379562
5269,0.0005874634,0.07373047,0.984375,0.000379562
5270,0.0005874634,0.06640625,0.98046875,0.000392914
5271,0.0005874634,0.068359375,0.98046875,0.000379562
5272,0.0005874634,0.064453125,0.98046875,0.000392914
5273,0.0005874634,0.061035156,0.98046875,0.000392914
5274,0.00060653687,0.061035156,0.98046875,0.000379562
5275,0.00062561035,0.060058594,0.98046875,0.000368118
5276,0.00064468384,0.059326172,0.98046875,0.000368118
5277,0.00064468384,0.055908203,0.98046875,0.000379562
5278,0.00064468384,0.061035156,0.98046875,0.000356674
5279,0.0006866455,0.07373047,0.984375,0.000335693
5280,0.0007095337,0.087402344,0.98828125,0.000314713
5281,0.0007095337,0.09423828,0.9921875,0.000314713
5282,0.0007095337,0.09667969,0.9921875,0.000314713
5283,0.0008049011,0.13476562,0.99609375,0.000278473
5284,0.00077819824,0.14355469,0.99609375,0.000278473
5285,0.0008544922,0.171875,0.99609375,0.000261307
5286,0.0008049011,0.14746094,0.99609375,0.000278473
5287,0.0008049011,0.15625,0.99609375,0.000278473
5288,0.0008277893,0.18261719,0.99609375,0.000261307
5289,0.00075531006,0.15527344,0.99609375,0.000295639
5290,0.0007095337,0.12695312,0.99609375,0.000295639
5291,0.00064468384,0.10253906,0.99609375,0.000314713
5292,0.00064468384,0.09423828,0.99609375,0.000335693
5293,0.00060653687,0.07470703,0.99609375,0.00034523
5294,0.0005722046,0.057373047,0.99609375,0.000379562
5295,0.0005722046,0.045410156,0.99609375,0.000392914
5296,0.0005722046,0.037841797,0.99609375,0.000404358
5297,0.0005874634,0.03515625,0.99609375,0.000417709
5298,0.00062561035,0.034179688,0.99609375,0.000417709
5299,0.00064468384,0.033691406,0.9921875,0.000417709
5300,0.000667572,0.034179688,0.9921875,0.000404358
5301,0.0007095337,0.037353516,0.9921875,0.000392914
5302,0.0008544922,0.049560547,0.99609375,0.00034523
5303,0.0009994507,0.08154297,0.99609375,0.000295639
5304,0.0010986328,0.11279297,0.99609375,0.000278473
5305,0.0010681152,0.12158203,0.99609375,0.000278473
5306,0.0009689331,0.11425781,0.99609375,0.000295639
5307,0.0008544922,0.087402344,0.99609375,0.000335693
5308,0.0008049011,0.06542969,0.99609375,0.000356674
5309,0.00075531006,0.05029297,0.9921875,0.000379562
5310,0.00075531006,0.04736328,0.9921875,0.000379562
5311,0.0007095337,0.040771484,0.9921875,0.000404358
5312,0.0006866455,0.03466797,0.98828125,0.000431061
5313,0.0006866455,0.03466797,0.98828125,0.000417709
5314,0.0007095337,0.03173828,0.98828125,0.000431061
5315,0.00075531006,0.03515625,0.98828125,0.000392914
5316,0.0008049011,0.040771484,0.98828125,0.000368118
5317,0.0008544922,0.04663086,0.98828125,0.000356674
5318,0.00091171265,0.05102539,0.9921875,0.00034523
5319,0.0009689331,0.053466797,0.9921875,0.000335693
5320,0.0010299683,0.05834961,0.9921875,0.000314713
5321,0.0011367798,0.08642578,0.99609375,0.000278473
5321,0.0011367798,0.08642578,0.99609375,0.000278473
5322,0.0010986328,0.09423828,0.99609375,0.000278473
5323,0.0011367798,0.103515625,0.99609375,0.000278473
5324,0.0011672974,0.115722656,0.99609375,0.000261307
5325,0.0011672974,0.13867188,0.99609375,0.000261307
5326,0.0011367798,0.15332031,0.99609375,0.000261307
5327,0.0010681152,0.15136719,0.99609375,0.000261307
5328,0.0009994507,0.14257812,0.99609375,0.000278473
5329,0.0009689331,0.13964844,0.99609375,0.000278473
5330,0.0009384155,0.13769531,0.99609375,0.000278473
5331,0.00088119507,0.12695312,0.99609375,0.000295639
5332,0.00077819824,0.10253906,0.99609375,0.000314713
5333,0.0007095337,0.08886719,0.99609375,0.000314713
5334,0.000667572,0.08251953,0.99609375,0.000335693
5335,0.00062561035,0.06542969,0.99609375,0.000368118
5336,0.0005874634,0.049560547,0.99609375,0.000392914
5337,0.0005531311,0.037353516,0.99609375,0.000431061
5338,0.0005340576,0.029785156,0.99609375,0.000457764
5339,0.0005340576,0.025512695,0.9921875,0.000473022
5340,0.0005531311,0.02331543,0.9921875,0.000488281
5341,0.0005722046,0.022949219,0.9921875,0.000488281
5342,0.00060653687,0.02368164,0.9921875,0.000488281
5343,0.00064468384,0.025146484,0.98828125,0.000473022
5344,0.000667572,0.02722168,0.98828125,0.000457764
5345,0.0007095337,0.029296875,0.98828125,0.000444412
5346,0.0007095337,0.03112793,0.98828125,0.000444412
5347,0.0007324219,0.033691406,0.98828125,0.000431061
5348,0.00075531006,0.036132812,0.98828125,0.000404358
5349,0.0008049011,0.040771484,0.98828125,0.000392914
5350,0.00088119507,0.049560547,0.9921875,0.000356674
5351,0.00091171265,0.055908203,0.9921875,0.00034523
5352,0.00091171265,0.059326172,0.9921875,0.00034523
5353,0.00088119507,0.05834961,0.9921875,0.000356674
5354,0.00088119507,0.056640625,0.9921875,0.000368118
5355,0.0008544922,0.05419922,0.98828125,0.000379562
5356,0.0008544922,0.056640625,0.98828125,0.000368118
5357,0.0008544922,0.057373047,0.98828125,0.000368118
5358,0.0008277893,0.059326172,0.9921875,0.000356674
5359,0.0008277893,0.072753906,0.9921875,0.000335693
5360,0.0008277893,0.09667969,0.9921875,0.000314713
5361,0.0008277893,0.12597656,0.99609375,0.000295639
5362,0.00088119507,0.18457031,0.99609375,0.000278473
5363,0.0008544922,0.21777344,0.99609375,0.000278473
5364,0.0008049011,0.19238281,0.99609375,0.000295639
5365,0.0007324219,0.14160156,0.99609375,0.000335693
5366,0.00064468384,0.09667969,0.99609375,0.000368118
5367,0.000667572,0.09667969,0.99609375,0.00034523
5368,0.0006866455,0.106933594,0.99609375,0.000335693
5369,0.0007324219,0.1328125,0.99609375,0.000314713
5370,0.0007095337,0.12988281,0.99609375,0.000335693
5371,0.0006866455,0.115722656,0.99609375,0.000335693
5372,0.000667572,0.10253906,0.99609375,0.00034523
5373,0.00064468384,0.08886719,0.99609375,0.000356674
5374,0.00062561035,0.07080078,0.99609375,0.000368118
5375,0.0005874634,0.052734375,0.99609375,0.000392914
5376,0.0005722046,0.03857422,0.99609375,0.000431061
5377,0.0005722046,0.033691406,0.99609375,0.000431061
5378,0.0005722046,0.033203125,0.99609375,0.000431061
5379,0.0005722046,0.028930664,0.9921875,0.000444412
5380,0.0005722046,0.028442383,0.9921875,0.000444412
5381,0.0005874634,0.028442383,0.9921875,0.000444412
5382,0.0005874634,0.026367188,0.9921875,0.000457764
5383,0.00060653687,0.02368164,0.98828125,0.000488281
5384,0.00062561035,0.020996094,0.984375,0.000518799
5385,0.00064468384,0.020629883,0.98046875,0.000534058
5386,0.0006866455,0.020996094,0.9765625,0.000534058
5387,0.0007324219,0.021606445,0.9765625,0.000518799
5388,0.0008049011,0.024414062,0.9765625,0.000488281
5389,0.0008544922,0.030273438,0.9765625,0.000431061
5390,0.00091171265,0.0390625,0.98046875,0.000392914
5391,0.0009384155,0.04663086,0.98046875,0.000368118
5392,0.00091171265,0.048095703,0.98046875,0.000368118
5393,0.00088119507,0.045410156,0.9765625,0.000392914
5394,0.0008277893,0.0390625,0.96875,0.000431061
5395,0.0008277893,0.032470703,0.9609375,0.000488281
5396,0.0008544922,0.027954102,0.9453125,0.000534058
5397,0.00091171265,0.026000977,0.92578125,0.000572205
5398,0.0009994507,0.024047852,0.90625,0.000572205
5399,0.0010986328,0.021606445,0.87109375,0.00062561
5400,0.0012054443,0.020019531,0.8359375,0.000667572
5401,0.0012817383,0.01940918,0.80859375,0.000667572
5402,0.001411438,0.01940918,0.78125,0.000644684
5403,0.0015029907,0.021606445,0.7890625,0.000587463
5404,0.0015945435,0.02758789,0.84375,0.000473022
5405,0.0015487671,0.03564453,0.8828125,0.000417709
5406,0.0015487671,0.051757812,0.93359375,0.000335693
5407,0.0015487671,0.08251953,0.96484375,0.000278473
5408,0.0015487671,0.13378906,0.98046875,0.000230789
5409,0.001411438,0.17480469,0.98828125,0.000216484
5410,0.0013656616,0.21875,0.9921875,0.000216484
5411,0.0013656616,0.3125,0.99609375,0.000203133
5412,0.0012817383,0.375,0.99609375,0.000203133
5413,0.0012054443,0.41601562,1,0.000216484
5414,0.0011367798,0.42773438,1,0.000230789
5415,0.0011367798,0.47070312,1,0.000230789
5416,0.0011672974,0.51171875,1,0.000246048
5417,0.0012435913,0.5546875,1,0.000246048
5418,0.0012817383,0.5703125,1,0.000261307
5419,0.0012435913,0.54296875,1,0.000278473
5420,0.0011367798,0.4921875,1,0.000295639
5421,0.0010986328,0.4453125,1,0.000314713
5422,0.0010986328,0.44335938,1,0.000335693
5423,0.0010986328,0.44335938,1,0.00034523
5424,0.0010299683,0.41992188,1,0.000368118
5425,0.00091171265,0.33789062,1,0.000404358
5426,0.00077819824,0.23925781,1,0.000444412
5427,0.000667572,0.17285156,1,0.000457764
5428,0.00062561035,0.15039062,1,0.000473022
5429,0.0005722046,0.111328125,1,0.00050354
5430,0.0005187988,0.08886719,1,0.000518799
5431,0.0005187988,0.095214844,1,0.00050354
5432,0.0005340576,0.12158203,1,0.000488281
5433,0.0005531311,0.14648438,1,0.000473022
5434,0.0005531311,0.15039062,1,0.000488281
5435,0.0005531311,0.16894531,1,0.000473022
5436,0.0005874634,0.20410156,1,0.000457764
5437,0.0005874634,0.19433594,1,0.000473022
5438,0.0005531311,0.16894531,1,0.000488281
5439,0.0005531311,0.17578125,1,0.000488281
5440,0.0005531311,0.1875,1,0.000488281
5441,0.00060653687,0.2265625,1,0.000473022
5442,0.00064468384,0.24316406,1,0.000457764
5443,0.00064468384,0.20410156,1,0.000457764
5444,0.00060653687,0.14648438,1,0.000473022
5445,0.0005340576,0.087402344,1,0.000518799
5446,0.00048828125,0.056640625,1,0.000534058
5447,0.00044441223,0.0390625,1,0.000553131
5448,0.0004310608,0.03466797,1,0.000534058
5449,0.0004310608,0.032470703,1,0.000534058
5450,0.0004310608,0.032470703,1,0.000518799
5451,0.00044441223,0.031982422,1,0.00050354
5452,0.00044441223,0.028442383,1,0.00050354
5453,0.0004310608,0.024414062,0.99609375,0.000518799
5454,0.0004310608,0.020629883,0.99609375,0.000518799
5455,0.0004310608,0.017944336,0.99609375,0.000534058
5456,0.0004310608,0.01586914,0.99609375,0.000534058
5457,0.00045776367,0.016357422,0.99609375,0.00050354
5458,0.00048828125,0.016357422,0.99609375,0.00050354
5459,0.0005187988,0.019165039,0.99609375,0.000473022
5460,0.0005722046,0.020629883,0.99609375,0.000473022
5461,0.0005874634,0.020629883,0.9921875,0.000488281
5462,0.0005874634,0.020385742,0.9921875,0.00050354
5463,0.00062561035,0.021240234,0.98828125,0.00050354
5464,0.000667572,0.022338867,0.98828125,0.00050354
5465,0.00075531006,0.027954102,0.98828125,0.000444412
5466,0.00077819824,0.03466797,0.98828125,0.000417709
5467,0.0008049011,0.040771484,0.98828125,0.000417709
5468,0.0008049011,0.04663086,0.98828125,0.000404358
5469,0.0008544922,0.051757812,0.98828125,0.000392914
5470,0.00088119507,0.051757812,0.984375,0.000404358
5471,0.00091171265,0.05029297,0.98046875,0.000417709
5472,0.0009384155,0.05102539,0.98046875,0.000417709
5473,0.0009689331,0.05493164,0.9765625,0.000404358
5474,0.0009994507,0.059326172,0.9765625,0.000392914
5475,0.0010299683,0.06347656,0.9765625,0.000379562
5476,0.0009994507,0.06298828,0.96875,0.000404358
5477,0.0009689331,0.05834961,0.9609375,0.000431061
5478,0.0009994507,0.05493164,0.953125,0.000444412
5479,0.0010299683,0.055908203,0.9453125,0.000431061
5480,0.0010681152,0.059326172,0.94140625,0.000417709
5481,0.0010986328,0.055908203,0.92578125,0.000431061
5482,0.0011367798,0.056640625,0.91796875,0.000444412
5483,0.0011672974,0.053466797,0.90625,0.000457764
5484,0.0012435913,0.049560547,0.890625,0.000473022
5485,0.0013656616,0.053466797,0.890625,0.000444412
5486,0.0015029907,0.06347656,0.90234375,0.000392914
5487,0.0017547607,0.09033203,0.92578125,0.000314713
5488,0.0018692017,0.122558594,0.9453125,0.000278473
5489,0.0018081665,0.13183594,0.9453125,0.000261307
5490,0.0017547607,0.15625,0.9609375,0.000246048
5491,0.0015945435,0.17089844,0.96875,0.000246048
5492,0.001411438,0.17285156,0.97265625,0.000246048
5493,0.0012054443,0.15722656,0.97265625,0.000261307
5494,0.0010986328,0.13476562,0.97265625,0.000278473
5495,0.0010986328,0.13183594,0.97265625,0.000278473
5496,0.0010299683,0.12011719,0.97265625,0.000295639
5497,0.0009689331,0.11425781,0.97265625,0.000295639
5498,0.00091171265,0.111328125,0.9765625,0.000295639
5499,0.0008544922,0.10498047,0.9765625,0.000314713
5500,0.0008277893,0.10107422,0.9765625,0.000314713
5501,0.00075531006,0.08251953,0.97265625,0.000356674
5502,0.00075531006,0.07080078,0.96875,0.000392914
5503,0.00075531006,0.06347656,0.96484375,0.000404358
5504,0.00077819824,0.061035156,0.9609375,0.000417709
5505,0.00077819824,0.056640625,0.953125,0.000431061
5506,0.00077819824,0.05102539,0.9453125,0.000457764
5507,0.0008049011,0.046142578,0.93359375,0.000488281
5508,0.0008277893,0.041503906,0.9140625,0.000534058
5509,0.00088119507,0.036132812,0.87890625,0.000606537
5510,0.0009384155,0.031982422,0.828125,0.000686646
5511,0.0010299683,0.030639648,0.78515625,0.000686646
5512,0.0011367798,0.03173828,0.75,0.000686646
5513,0.0012817383,0.03515625,0.73828125,0.00062561
5514,0.001411438,0.040283203,0.73828125,0.000572205
5515,0.0015945435,0.049560547,0.74609375,0.00050354
5516,0.0017547607,0.061035156,0.7578125,0.000457764
5517,0.0019302368,0.068359375,0.74609375,0.000431061
5518,0.0019836426,0.07470703,0.74609375,0.000404358
5519,0.0019836426,0.08251953,0.7734375,0.000379562
5520,0.0020446777,0.08886719,0.7734375,0.000356674
5521,0.0019836426,0.087402344,0.765625,0.000356674
5522,0.0019302368,0.08154297,0.74609375,0.000379562
5523,0.0019302368,0.07910156,0.75,0.000379562
5524,0.0019302368,0.07714844,0.7421875,0.000379562
5525,0.0020446777,0.06933594,0.6953125,0.000392914
5526,0.0021820068,0.072753906,0.70703125,0.000379562
5527,0.0023956299,0.09033203,0.73828125,0.000335693
5528,0.0026245117,0.11767578,0.78515625,0.000278473
5529,0.0028076172,0.15332031,0.82421875,0.000246048
5530,0.0028839111,0.19726562,0.8671875,0.000216484
5531,0.0028839111,0.28320312,0.921875,0.000179291
5532,0.0029754639,0.37304688,0.94921875,0.00015831
5533,0.0030822754,0.46484375,0.96875,0.000148773
5534,0.0029754639,0.53515625,0.98046875,0.00014019
5535,0.0028839111,0.5859375,0.98828125,0.00014019
5536,0.0026245117,0.609375,0.9921875,0.000148773
5537,0.0024719238,0.65625,0.9921875,0.000148773
5538,0.002319336,0.6796875,0.99609375,0.000148773
5539,0.0021209717,0.671875,0.99609375,0.00015831
5540,0.0019302368,0.64453125,0.99609375,0.0001688
5541,0.0018081665,0.6328125,1,0.000179291
5542,0.0018081665,0.66796875,1,0.000179291
5543,0.0018081665,0.6953125,1,0.000190735
5544,0.0017547607,0.703125,1,0.000190735
5545,0.0016479492,0.69921875,1,0.000216484
5546,0.0015487671,0.67578125,1,0.000230789
5547,0.001411438,0.640625,1,0.000246048
5548,0.0013656616,0.625,1,0.000261307
5549,0.001411438,0.6328125,1,0.000278473
5550,0.0014572144,0.67578125,1,0.000278473
5551,0.0015487671,0.703125,1,0.000295639
5552,0.0015487671,0.71875,1,0.000314713
5553,0.0014572144,0.6875,1,0.000335693
5554,0.0013275146,0.6328125,1,0.000356674
5555,0.0012435913,0.578125,1,0.000368118
5556,0.0012435913,0.5859375,1,0.000379562
5557,0.0012817383,0.62109375,1,0.000379562
5558,0.0013275146,0.65625,1,0.000379562
5559,0.0012817383,0.65625,1,0.000392914
5560,0.0011672974,0.57421875,1,0.000417709
5561,0.0009689331,0.44140625,1,0.000457764
5562,0.00077819824,0.26757812,1,0.00050354
5563,0.0005874634,0.13769531,1,0.000553131
5564,0.00047302246,0.07080078,1,0.000587463
5565,0.0004310608,0.051757812,1,0.000587463
5566,0.00039291382,0.041992188,1,0.000572205
5567,0.00037956238,0.033203125,1,0.000572205
5568,0.0003681183,0.026000977,0.99609375,0.000572205
5569,0.0003681183,0.024780273,0.99609375,0.000553131
5570,0.00039291382,0.025512695,0.99609375,0.000518799
5571,0.00048828125,0.048095703,1,0.000431061
5572,0.0005874634,0.08886719,1,0.000368118
5573,0.0006866455,0.14746094,1,0.000335693
5574,0.00075531006,0.20019531,1,0.000314713
5575,0.00088119507,0.31640625,1,0.000278473
5576,0.0010299683,0.47460938,1,0.000261307
5577,0.0012054443,0.63671875,1,0.000246048
5578,0.0012054443,0.671875,1,0.000261307
5579,0.0011367798,0.64453125,1,0.000261307
5580,0.0010986328,0.61328125,1,0.000278473
5581,0.0009689331,0.51953125,1,0.000314713
5582,0.0008277893,0.3828125,1,0.00034523
5583,0.0006866455,0.26367188,1,0.000379562
5584,0.0005874634,0.15429688,1,0.000431061
5585,0.00050354004,0.09277344,1,0.000457764
5586,0.00044441223,0.060058594,1,0.000488281
5587,0.0004310608,0.04663086,1,0.000488281
5588,0.0004310608,0.04345703,1,0.000473022
5589,0.0004310608,0.040283203,0.99609375,0.000473022
5590,0.0004310608,0.03857422,0.99609375,0.000457764
5591,0.00044441223,0.03857422,0.99609375,0.000444412
5592,0.00047302246,0.043945312,0.99609375,0.000417709
5593,0.00048828125,0.048828125,0.99609375,0.000404358
5594,0.0005187988,0.05493164,0.99609375,0.000392914
5595,0.0005340576,0.056640625,0.99609375,0.000379562
5596,0.0005531311,0.061035156,0.99609375,0.000368118
5597,0.0005722046,0.075683594,0.99609375,0.000356674
5598,0.0005874634,0.083984375,0.99609375,0.000356674
5599,0.00060653687,0.09033203,0.99609375,0.00034523
5600,0.00062561035,0.09667969,0.99609375,0.000335693
5601,0.00060653687,0.091308594,0.99609375,0.00034523
5602,0.00062561035,0.095214844,0.99609375,0.00034523
5603,0.00062561035,0.10839844,0.99609375,0.000335693
5604,0.00062561035,0.10839844,0.99609375,0.00034523
5605,0.00064468384,0.13671875,0.99609375,0.000314713
5606,0.0006866455,0.18359375,0.99609375,0.000295639
5607,0.0006866455,0.19433594,0.99609375,0.000314713
5608,0.00064468384,0.17089844,0.99609375,0.000314713
5609,0.00062561035,0.14160156,0.99609375,0.000335693
5610,0.00060653687,0.12988281,0.99609375,0.00034523
5611,0.0007324219,0.23632812,0.99609375,0.000295639
5612,0.0009689331,0.47070312,1,0.000246048
5613,0.0010681152,0.56640625,1,0.000246048
5614,0.0010299683,0.5625,1,0.000246048
5615,0.00091171265,0.45898438,1,0.000261307
5616,0.0008049011,0.40429688,1,0.000278473
5617,0.0007324219,0.33007812,1,0.000295639
5618,0.00064468384,0.24902344,1,0.000314713
5619,0.0005722046,0.17675781,0.99609375,0.00034523
5620,0.00050354004,0.125,0.99609375,0.000379562
5621,0.00047302246,0.09814453,0.99609375,0.000392914
5622,0.00045776367,0.07373047,0.99609375,0.000404358
5623,0.00047302246,0.06738281,0.99609375,0.000392914
5624,0.00050354004,0.071777344,0.99609375,0.000379562
5625,0.0005187988,0.071777344,0.99609375,0.000379562
5626,0.0005187988,0.061035156,0.99609375,0.000392914
5627,0.0005187988,0.057373047,0.99609375,0.000392914
5628,0.0005340576,0.055908203,0.9921875,0.000404358
5629,0.0005340576,0.052734375,0.9921875,0.000417709
5630,0.0005531311,0.048828125,0.98828125,0.000431061
5631,0.0005722046,0.046142578,0.98828125,0.000457764
5632,0.00060653687,0.052734375,0.984375,0.000431061
5633,0.00064468384,0.06298828,0.984375,0.000404358
5634,0.000667572,0.071777344,0.984375,0.000404358
5635,0.0006866455,0.07714844,0.98046875,0.000392914
5636,0.0007095337,0.080566406,0.9765625,0.000404358
5637,0.0007324219,0.07714844,0.96875,0.000417709
5638,0.00075531006,0.07080078,0.9609375,0.000444412
5639,0.00077819824,0.068359375,0.94921875,0.000457764
5640,0.0008277893,0.071777344,0.94140625,0.000457764
5641,0.00091171265,0.07080078,0.921875,0.000473022
5642,0.0009994507,0.06738281,0.89453125,0.000488281
5643,0.0010681152,0.061767578,0.86328125,0.000518799
5644,0.0012054443,0.05419922,0.80078125,0.000587463
5645,0.0013275146,0.04736328,0.7265625,0.000644684
5646,0.0015029907,0.03955078,0.57421875,0.000804901
5647,0.0017547607,0.03173828,0.41796875,0.000968933
5648,0.0021209717,0.026000977,0.28320312,0.00113678
5649,0.0025482178,0.021972656,0.1953125,0.001327515
5650,0.0030822754,0.018554688,0.13476562,0.001502991
5651,0.0037078857,0.016357422,0.09277344,0.001647949
5652,0.004211426,0.014953613,0.07373047,0.001754761
5653,0.005065918,0.01361084,0.053466797,0.001930237
5654,0.0061035156,0.012451172,0.040283203,0.002044678
5655,0.006500244,0.012023926,0.03515625,0.002120972
5656,0.0068969727,0.012023926,0.03173828,0.002182007
5657,0.0075683594,0.011657715,0.02758789,0.002258301
5658,0.008056641,0.011352539,0.024780273,0.002319336
5659,0.008300781,0.011352539,0.022949219,0.00239563
5660,0.008850098,0.010986328,0.021606445,0.00239563
5661,0.009155273,0.010986328,0.020629883,0.00239563
5662,0.009399414,0.011352539,0.01940918,0.00239563
5663,0.00970459,0.012023926,0.020019531,0.002258301
5664,0.00970459,0.012451172,0.020996094,0.002044678
5665,0.009399414,0.013244629,0.021972656,0.001930237
5666,0.009399414,0.01361084,0.022583008,0.001808167
5667,0.009155273,0.014526367,0.02368164,0.001754761
5668,0.008850098,0.014953613,0.024780273,0.001647949
5669,0.008300781,0.016357422,0.028442383,0.001457214
5670,0.008056641,0.017456055,0.03173828,0.001327515
5671,0.0075683594,0.01940918,0.03466797,0.001243591
5672,0.0071105957,0.021240234,0.03857422,0.00113678
5673,0.0066833496,0.02331543,0.04345703,0.001068115
5674,0.006286621,0.02722168,0.05419922,0.000911713
5675,0.00592041,0.029785156,0.060058594,0.000881195
5676,0.0053710938,0.03112793,0.068359375,0.000827789
5677,0.00491333,0.033691406,0.08154297,0.000778198
5678,0.0044555664,0.036865234,0.09814453,0.000709534
5679,0.004058838,0.036865234,0.10498047,0.000709534
5680,0.003829956,0.03466797,0.111328125,0.000732422
5681,0.0036010742,0.03466797,0.12158203,0.000709534
5682,0.003479004,0.032470703,0.119140625,0.00075531
5683,0.0033721924,0.03173828,0.12402344,0.00075531
5684,0.0032806396,0.031982422,0.13378906,0.00075531
5685,0.0031738281,0.030273438,0.1328125,0.000778198
5686,0.0030822754,0.030639648,0.14746094,0.00075531
5687,0.0028839111,0.030273438,0.15527344,0.00075531
5688,0.0028076172,0.028930664,0.15917969,0.000778198
5689,0.0028076172,0.02722168,0.16210938,0.000804901
5690,0.0028076172,0.026000977,0.17089844,0.000827789
5691,0.0027160645,0.029296875,0.22167969,0.000709534
5692,0.0025482178,0.034179688,0.2734375,0.000644684
5693,0.0024719238,0.03857422,0.3125,0.000606537
5694,0.002319336,0.04345703,0.36523438,0.000553131
5695,0.0021209717,0.059326172,0.49804688,0.000444412
